,Code,Price,volume,Turover,Flag,Askprice0,Askvolume0,Bidprice0,Bidvolume0,HighestPrice,LowestPrice
2018-04-24 22:35:59.500,rb1805,3887.0,0.0,0.0,1.0,3887.0,45.0,3886.0,33.0,3909.0,3885.0
2018-04-24 22:36:00.000,rb1805,3887.0,10.0,388700.0,1.0,3887.0,40.0,3886.0,33.0,3909.0,3885.0
2018-04-24 22:36:00.500,rb1805,3887.0,0.0,0.0,1.0,3887.0,40.0,3886.0,33.0,3909.0,3885.0
2018-04-24 22:36:01.000,rb1805,3887.0,0.0,0.0,1.0,3887.0,40.0,3886.0,34.0,3909.0,3885.0
2018-04-24 22:36:01.500,rb1805,3887.0,0.0,0.0,1.0,3887.0,40.0,3886.0,34.0,3909.0,3885.0
2018-04-24 22:36:02.000,rb1805,3887.0,0.0,0.0,1.0,3887.0,40.0,3886.0,31.0,3909.0,3885.0
2018-04-24 22:36:02.500,rb1805,3886.0,40.0,1554400.0,1.0,3887.0,45.0,3886.0,11.0,3909.0,3885.0
2018-04-24 22:36:03.000,rb1805,3886.0,0.0,0.0,1.0,3887.0,45.0,3886.0,11.0,3909.0,3885.0
2018-04-24 22:36:03.500,rb1805,3886.0,22.0,854920.0,1.0,3886.0,9.0,3885.0,145.0,3909.0,3885.0
2018-04-24 22:36:04.000,rb1805,3886.0,2.0,77720.0,1.0,3886.0,8.0,3885.0,145.0,3909.0,3885.0
2018-04-24 22:36:04.500,rb1805,3886.0,2.0,77720.0,1.0,3886.0,9.0,3885.0,145.0,3909.0,3885.0
2018-04-24 22:36:05.000,rb1805,3885.0,4.0,155420.0,1.0,3886.0,8.0,3885.0,144.0,3909.0,3885.0
2018-04-24 22:36:05.500,rb1805,3885.0,28.0,1087820.0,1.0,3886.0,7.0,3885.0,131.0,3909.0,3885.0
2018-04-24 22:36:06.000,rb1805,3885.0,10.0,388520.0,1.0,3886.0,7.0,3885.0,127.0,3909.0,3885.0
2018-04-24 22:36:06.500,rb1805,3886.0,4.0,155440.0,1.0,3886.0,5.0,3885.0,127.0,3909.0,3885.0
2018-04-24 22:36:07.000,rb1805,3885.0,40.0,1554000.0,1.0,3886.0,5.0,3885.0,107.0,3909.0,3885.0
2018-04-24 22:36:07.500,rb1805,3886.0,2.0,77720.0,1.0,3886.0,4.0,3885.0,109.0,3909.0,3885.0
2018-04-24 22:36:08.000,rb1805,3885.0,140.0,5439000.0,1.0,3886.0,4.0,3885.0,39.0,3909.0,3885.0
2018-04-24 22:36:08.500,rb1805,3885.0,0.0,0.0,1.0,3886.0,4.0,3885.0,39.0,3909.0,3885.0
2018-04-24 22:36:09.000,rb1805,3885.0,40.0,1554000.0,1.0,3886.0,4.0,3885.0,19.0,3909.0,3885.0
2018-04-24 22:36:09.500,rb1805,3885.0,38.0,1476300.0,1.0,3885.0,51.0,3884.0,12.0,3909.0,3885.0
2018-04-24 22:36:10.000,rb1805,3885.0,0.0,0.0,1.0,3885.0,61.0,3884.0,12.0,3909.0,3885.0
2018-04-24 22:36:10.500,rb1805,3884.0,2.0,77680.0,1.0,3885.0,61.0,3884.0,11.0,3909.0,3884.0
2018-04-24 22:36:11.000,rb1805,3884.0,24.0,932160.0,1.0,3884.0,13.0,3883.0,61.0,3909.0,3884.0
2018-04-24 22:36:11.500,rb1805,3884.0,2.0,77680.0,1.0,3884.0,12.0,3883.0,61.0,3909.0,3884.0
2018-04-24 22:36:12.000,rb1805,3884.0,0.0,0.0,1.0,3884.0,12.0,3883.0,61.0,3909.0,3884.0
2018-04-24 22:36:12.500,rb1805,3883.0,2.0,77660.0,1.0,3884.0,12.0,3883.0,60.0,3909.0,3883.0
2018-04-24 22:36:13.000,rb1805,3884.0,22.0,854360.0,1.0,3884.0,7.0,3883.0,55.0,3909.0,3883.0
2018-04-24 22:36:13.500,rb1805,3884.0,0.0,0.0,1.0,3884.0,8.0,3883.0,55.0,3909.0,3883.0
2018-04-24 22:36:14.000,rb1805,3884.0,0.0,0.0,1.0,3884.0,8.0,3883.0,55.0,3909.0,3883.0
2018-04-24 22:36:14.500,rb1805,3884.0,0.0,0.0,1.0,3884.0,8.0,3883.0,57.0,3909.0,3883.0
2018-04-24 22:36:15.000,rb1805,3884.0,16.0,621440.0,1.0,3885.0,80.0,3884.0,7.0,3909.0,3883.0
2018-04-24 22:36:15.500,rb1805,3884.0,4.0,155360.0,1.0,3885.0,80.0,3884.0,5.0,3909.0,3883.0
2018-04-24 22:36:16.000,rb1805,3884.0,2.0,77680.0,1.0,3885.0,80.0,3884.0,4.0,3909.0,3883.0
2018-04-24 22:36:16.500,rb1805,3884.0,0.0,0.0,1.0,3885.0,80.0,3884.0,4.0,3909.0,3883.0
2018-04-24 22:36:17.000,rb1805,3884.0,0.0,0.0,1.0,3885.0,80.0,3884.0,4.0,3909.0,3883.0
2018-04-24 22:36:17.500,rb1805,3884.0,0.0,0.0,1.0,3885.0,80.0,3884.0,12.0,3909.0,3883.0
2018-04-24 22:36:18.000,rb1805,3884.0,2.0,77680.0,1.0,3885.0,80.0,3884.0,21.0,3909.0,3883.0
2018-04-24 22:36:18.500,rb1805,3884.0,42.0,1631280.0,1.0,3884.0,80.0,3883.0,58.0,3909.0,3883.0
2018-04-24 22:36:19.000,rb1805,3884.0,66.0,2563440.0,1.0,3884.0,47.0,3883.0,68.0,3909.0,3883.0
2018-04-24 22:36:19.500,rb1805,3885.0,96.0,3728660.0,1.0,3885.0,79.0,3884.0,6.0,3909.0,3883.0
2018-04-24 22:36:20.000,rb1805,3885.0,0.0,0.0,1.0,3885.0,79.0,3884.0,15.0,3909.0,3883.0
2018-04-24 22:36:20.500,rb1805,3884.0,30.0,1165200.0,1.0,3884.0,25.0,3883.0,58.0,3909.0,3883.0
2018-04-24 22:36:21.000,rb1805,3884.0,36.0,1398240.0,1.0,3884.0,7.0,3883.0,68.0,3909.0,3883.0
2018-04-24 22:36:21.500,rb1805,3883.0,56.0,2174900.0,1.0,3884.0,1.0,3883.0,71.0,3909.0,3883.0
2018-04-24 22:36:22.000,rb1805,3884.0,2.0,77680.0,1.0,3885.0,59.0,3883.0,75.0,3909.0,3883.0
2018-04-24 22:36:22.500,rb1805,3883.0,40.0,1553200.0,1.0,3885.0,49.0,3883.0,55.0,3909.0,3883.0
2018-04-24 22:36:23.000,rb1805,3885.0,12.0,466200.0,1.0,3885.0,43.0,3884.0,1.0,3909.0,3883.0
2018-04-24 22:36:23.500,rb1805,3884.0,4.0,155360.0,1.0,3884.0,19.0,3883.0,50.0,3909.0,3883.0
2018-04-24 22:36:24.000,rb1805,3883.0,40.0,1553200.0,1.0,3884.0,39.0,3883.0,30.0,3909.0,3883.0
2018-04-24 22:36:24.500,rb1805,3883.0,2.0,77660.0,1.0,3884.0,39.0,3883.0,39.0,3909.0,3883.0
2018-04-24 22:36:25.000,rb1805,3883.0,40.0,1553200.0,1.0,3884.0,39.0,3883.0,19.0,3909.0,3883.0
2018-04-24 22:36:25.500,rb1805,3884.0,2.0,77680.0,1.0,3884.0,38.0,3883.0,19.0,3909.0,3883.0
2018-04-24 22:36:26.000,rb1805,3883.0,44.0,1708520.0,1.0,3883.0,4.0,3882.0,51.0,3909.0,3883.0
2018-04-24 22:36:26.500,rb1805,3883.0,8.0,310640.0,1.0,3884.0,38.0,3883.0,5.0,3909.0,3883.0
2018-04-24 22:36:27.000,rb1805,3884.0,2.0,77680.0,1.0,3884.0,47.0,3883.0,12.0,3909.0,3883.0
2018-04-24 22:36:27.500,rb1805,3884.0,0.0,0.0,1.0,3884.0,47.0,3883.0,11.0,3909.0,3883.0
2018-04-24 22:36:28.000,rb1805,3884.0,0.0,0.0,1.0,3884.0,47.0,3883.0,11.0,3909.0,3883.0
2018-04-24 22:36:28.500,rb1805,3883.0,22.0,854260.0,1.0,3884.0,47.0,3882.0,58.0,3909.0,3883.0
2018-04-24 22:36:29.000,rb1805,3883.0,0.0,0.0,1.0,3884.0,37.0,3882.0,58.0,3909.0,3883.0
2018-04-24 22:36:29.500,rb1805,3882.0,6.0,232920.0,1.0,3884.0,37.0,3882.0,55.0,3909.0,3882.0
2018-04-24 22:36:30.000,rb1805,3882.0,58.0,2251560.0,1.0,3884.0,37.0,3882.0,33.0,3909.0,3882.0
2018-04-24 22:36:30.500,rb1805,3882.0,0.0,0.0,1.0,3883.0,1.0,3882.0,34.0,3909.0,3882.0
2018-04-24 22:36:31.000,rb1805,3882.0,44.0,1708180.0,1.0,3884.0,39.0,3882.0,20.0,3909.0,3882.0
2018-04-24 22:36:31.500,rb1805,3882.0,2.0,77640.0,1.0,3884.0,48.0,3882.0,19.0,3909.0,3882.0
2018-04-24 22:36:32.000,rb1805,3882.0,0.0,0.0,1.0,3883.0,3.0,3882.0,19.0,3909.0,3882.0
2018-04-24 22:36:32.500,rb1805,3883.0,6.0,232980.0,1.0,3884.0,58.0,3883.0,1.0,3909.0,3882.0
2018-04-24 22:36:33.000,rb1805,3882.0,4.0,155300.0,1.0,3883.0,20.0,3882.0,18.0,3909.0,3882.0
2018-04-24 22:36:33.500,rb1805,3882.0,28.0,1087220.0,1.0,3883.0,7.0,3882.0,13.0,3909.0,3882.0
2018-04-24 22:36:34.000,rb1805,3882.0,2.0,77640.0,1.0,3883.0,7.0,3882.0,18.0,3909.0,3882.0
2018-04-24 22:36:34.500,rb1805,3883.0,14.0,543620.0,1.0,3883.0,7.0,3882.0,18.0,3909.0,3882.0
2018-04-24 22:36:35.000,rb1805,3883.0,2.0,77660.0,1.0,3883.0,6.0,3882.0,18.0,3909.0,3882.0
2018-04-24 22:36:35.500,rb1805,3883.0,2.0,77660.0,1.0,3883.0,25.0,3882.0,18.0,3909.0,3882.0
2018-04-24 22:36:36.000,rb1805,3883.0,2.0,77660.0,1.0,3883.0,24.0,3882.0,18.0,3909.0,3882.0
2018-04-24 22:36:36.500,rb1805,3883.0,6.0,232980.0,1.0,3883.0,21.0,3882.0,18.0,3909.0,3882.0
2018-04-24 22:36:37.000,rb1805,3883.0,2.0,77660.0,1.0,3883.0,20.0,3882.0,21.0,3909.0,3882.0
2018-04-24 22:36:37.500,rb1805,3883.0,2.0,77660.0,1.0,3883.0,19.0,3882.0,23.0,3909.0,3882.0
2018-04-24 22:36:38.000,rb1805,3883.0,4.0,155320.0,1.0,3883.0,17.0,3882.0,25.0,3909.0,3882.0
2018-04-24 22:36:38.500,rb1805,3883.0,2.0,77660.0,1.0,3883.0,16.0,3882.0,27.0,3909.0,3882.0
2018-04-24 22:36:39.000,rb1805,3883.0,8.0,310640.0,1.0,3883.0,19.0,3882.0,27.0,3909.0,3882.0
2018-04-24 22:36:39.500,rb1805,3883.0,0.0,0.0,1.0,3883.0,19.0,3882.0,27.0,3909.0,3882.0
2018-04-24 22:36:40.000,rb1805,3883.0,0.0,0.0,1.0,3883.0,19.0,3882.0,27.0,3909.0,3882.0
2018-04-24 22:36:40.500,rb1805,3883.0,2.0,77660.0,1.0,3883.0,18.0,3882.0,28.0,3909.0,3882.0
2018-04-24 22:36:41.000,rb1805,3883.0,0.0,0.0,1.0,3883.0,18.0,3882.0,28.0,3909.0,3882.0
2018-04-24 22:36:41.500,rb1805,3883.0,0.0,0.0,1.0,3883.0,18.0,3882.0,28.0,3909.0,3882.0
2018-04-24 22:36:42.000,rb1805,3882.0,2.0,77640.0,1.0,3883.0,18.0,3882.0,31.0,3909.0,3882.0
2018-04-24 22:36:42.500,rb1805,3882.0,2.0,77640.0,1.0,3883.0,18.0,3882.0,30.0,3909.0,3882.0
2018-04-24 22:36:43.000,rb1805,3882.0,0.0,0.0,1.0,3883.0,18.0,3882.0,31.0,3909.0,3882.0
2018-04-24 22:36:43.500,rb1805,3882.0,22.0,854060.0,1.0,3883.0,17.0,3882.0,21.0,3909.0,3882.0
2018-04-24 22:36:44.000,rb1805,3882.0,0.0,0.0,1.0,3883.0,17.0,3882.0,31.0,3909.0,3882.0
2018-04-24 22:36:44.500,rb1805,3882.0,0.0,0.0,1.0,3883.0,17.0,3882.0,32.0,3909.0,3882.0
2018-04-24 22:36:45.000,rb1805,3883.0,8.0,310640.0,1.0,3883.0,13.0,3882.0,32.0,3909.0,3882.0
2018-04-24 22:36:45.500,rb1805,3883.0,26.0,1009580.0,1.0,3884.0,39.0,3883.0,16.0,3909.0,3882.0
2018-04-24 22:36:46.000,rb1805,3884.0,2.0,77680.0,1.0,3884.0,37.0,3883.0,33.0,3909.0,3882.0
2018-04-24 22:36:46.500,rb1805,3883.0,40.0,1553200.0,1.0,3884.0,37.0,3883.0,13.0,3909.0,3882.0
2018-04-24 22:36:47.000,rb1805,3883.0,0.0,0.0,1.0,3884.0,37.0,3883.0,16.0,3909.0,3882.0
2018-04-24 22:36:47.500,rb1805,3883.0,0.0,0.0,1.0,3884.0,37.0,3883.0,16.0,3909.0,3882.0
2018-04-24 22:36:48.000,rb1805,3883.0,32.0,1242560.0,1.0,3883.0,24.0,3882.0,23.0,3909.0,3882.0
2018-04-24 22:36:48.500,rb1805,3883.0,36.0,1397880.0,1.0,3883.0,6.0,3882.0,23.0,3909.0,3882.0
2018-04-24 22:36:49.000,rb1805,3883.0,12.0,465960.0,1.0,3883.0,5.0,3882.0,23.0,3909.0,3882.0
2018-04-24 22:36:49.500,rb1805,3883.0,0.0,0.0,1.0,3883.0,5.0,3882.0,23.0,3909.0,3882.0
2018-04-24 22:36:50.000,rb1805,3883.0,0.0,0.0,1.0,3883.0,5.0,3882.0,23.0,3909.0,3882.0
2018-04-24 22:36:50.500,rb1805,3883.0,2.0,77660.0,1.0,3883.0,4.0,3882.0,23.0,3909.0,3882.0
2018-04-24 22:36:51.000,rb1805,3882.0,2.0,77640.0,1.0,3883.0,4.0,3882.0,22.0,3909.0,3882.0
2018-04-24 22:36:51.500,rb1805,3883.0,2.0,77660.0,1.0,3883.0,3.0,3882.0,23.0,3909.0,3882.0
2018-04-24 22:36:52.000,rb1805,3883.0,4.0,155320.0,1.0,3883.0,3.0,3882.0,28.0,3909.0,3882.0
2018-04-24 22:36:52.500,rb1805,3883.0,2.0,77660.0,1.0,3883.0,2.0,3882.0,28.0,3909.0,3882.0
2018-04-24 22:36:53.000,rb1805,3882.0,14.0,543480.0,1.0,3883.0,2.0,3882.0,21.0,3909.0,3882.0
2018-04-24 22:36:53.500,rb1805,3883.0,2.0,77660.0,1.0,3883.0,1.0,3882.0,21.0,3909.0,3882.0
2018-04-24 22:36:54.000,rb1805,3883.0,4.0,155320.0,1.0,3883.0,14.0,3882.0,21.0,3909.0,3882.0
2018-04-24 22:36:54.500,rb1805,3883.0,2.0,77660.0,1.0,3883.0,14.0,3882.0,21.0,3909.0,3882.0
2018-04-24 22:36:55.000,rb1805,3883.0,2.0,77660.0,1.0,3883.0,13.0,3882.0,21.0,3909.0,3882.0
2018-04-24 22:36:55.500,rb1805,3883.0,2.0,77660.0,1.0,3883.0,12.0,3882.0,21.0,3909.0,3882.0
2018-04-24 22:36:56.000,rb1805,3882.0,4.0,155300.0,1.0,3883.0,11.0,3882.0,20.0,3909.0,3882.0
2018-04-24 22:36:56.500,rb1805,3883.0,4.0,155320.0,1.0,3883.0,8.0,3882.0,20.0,3909.0,3882.0
2018-04-24 22:36:57.000,rb1805,3883.0,2.0,77660.0,1.0,3883.0,7.0,3882.0,22.0,3909.0,3882.0
2018-04-24 22:36:57.500,rb1805,3883.0,2.0,77660.0,1.0,3883.0,6.0,3882.0,22.0,3909.0,3882.0
2018-04-24 22:36:58.000,rb1805,3883.0,4.0,155320.0,1.0,3883.0,4.0,3882.0,22.0,3909.0,3882.0
2018-04-24 22:36:58.500,rb1805,3882.0,6.0,232940.0,1.0,3883.0,3.0,3882.0,20.0,3909.0,3882.0
2018-04-24 22:36:59.000,rb1805,3882.0,22.0,854060.0,1.0,3883.0,2.0,3882.0,10.0,3909.0,3882.0
2018-04-24 22:36:59.500,rb1805,3882.0,8.0,310600.0,1.0,3884.0,38.0,3882.0,10.0,3909.0,3882.0
2018-04-24 22:37:00.000,rb1805,3882.0,0.0,0.0,1.0,3884.0,38.0,3882.0,11.0,3909.0,3882.0
2018-04-24 22:37:00.500,rb1805,3882.0,0.0,0.0,1.0,3884.0,38.0,3882.0,11.0,3909.0,3882.0
2018-04-24 22:37:01.000,rb1805,3882.0,0.0,0.0,1.0,3884.0,37.0,3882.0,11.0,3909.0,3882.0
2018-04-24 22:37:01.500,rb1805,3882.0,0.0,0.0,1.0,3884.0,39.0,3883.0,2.0,3909.0,3882.0
2018-04-24 22:37:02.000,rb1805,3882.0,2.0,77640.0,1.0,3884.0,39.0,3883.0,1.0,3909.0,3882.0
2018-04-24 22:37:02.500,rb1805,3882.0,0.0,0.0,1.0,3884.0,39.0,3883.0,1.0,3909.0,3882.0
2018-04-24 22:37:03.000,rb1805,3882.0,10.0,388200.0,1.0,3884.0,39.0,3882.0,9.0,3909.0,3882.0
2018-04-24 22:37:03.500,rb1805,3882.0,0.0,0.0,1.0,3884.0,39.0,3882.0,9.0,3909.0,3882.0
2018-04-24 22:37:04.000,rb1805,3882.0,0.0,0.0,1.0,3884.0,39.0,3882.0,9.0,3909.0,3882.0
2018-04-24 22:37:04.500,rb1805,3882.0,0.0,0.0,1.0,3884.0,39.0,3882.0,9.0,3909.0,3882.0
2018-04-24 22:37:05.000,rb1805,3884.0,40.0,1553600.0,1.0,3884.0,19.0,3882.0,9.0,3909.0,3882.0
2018-04-24 22:37:05.500,rb1805,3884.0,0.0,0.0,1.0,3884.0,20.0,3882.0,9.0,3909.0,3882.0
2018-04-24 22:37:06.000,rb1805,3884.0,0.0,0.0,1.0,3884.0,20.0,3882.0,9.0,3909.0,3882.0
2018-04-24 22:37:06.500,rb1805,3884.0,0.0,0.0,1.0,3884.0,20.0,3882.0,9.0,3909.0,3882.0
2018-04-24 22:37:07.000,rb1805,3884.0,0.0,0.0,1.0,3884.0,20.0,3882.0,9.0,3909.0,3882.0
2018-04-24 22:37:07.500,rb1805,3882.0,18.0,698760.0,1.0,3882.0,33.0,3881.0,65.0,3909.0,3882.0
2018-04-24 22:37:08.000,rb1805,3882.0,66.0,2562120.0,1.0,3884.0,24.0,3882.0,2.0,3909.0,3882.0
2018-04-24 22:37:08.500,rb1805,3882.0,0.0,0.0,1.0,3883.0,1.0,3882.0,2.0,3909.0,3882.0
2018-04-24 22:37:09.000,rb1805,3883.0,2.0,77660.0,1.0,3884.0,15.0,3882.0,3.0,3909.0,3882.0
2018-04-24 22:37:09.500,rb1805,3883.0,0.0,0.0,1.0,3884.0,15.0,3882.0,3.0,3909.0,3882.0
2018-04-24 22:37:10.000,rb1805,3883.0,0.0,0.0,1.0,3884.0,15.0,3882.0,3.0,3909.0,3882.0
2018-04-24 22:37:10.500,rb1805,3883.0,0.0,0.0,1.0,3884.0,15.0,3882.0,3.0,3909.0,3882.0
2018-04-24 22:37:11.000,rb1805,3883.0,0.0,0.0,1.0,3884.0,15.0,3882.0,3.0,3909.0,3882.0
2018-04-24 22:37:11.500,rb1805,3884.0,20.0,776800.0,1.0,3884.0,5.0,3882.0,3.0,3909.0,3882.0
2018-04-24 22:37:12.000,rb1805,3884.0,0.0,0.0,1.0,3884.0,5.0,3882.0,3.0,3909.0,3882.0
2018-04-24 22:37:12.500,rb1805,3884.0,0.0,0.0,1.0,3884.0,5.0,3882.0,3.0,3909.0,3882.0
2018-04-24 22:37:13.000,rb1805,3884.0,4.0,155320.0,1.0,3884.0,2.0,3882.0,7.0,3909.0,3882.0
2018-04-24 22:37:13.500,rb1805,3882.0,4.0,155320.0,1.0,3884.0,1.0,3882.0,6.0,3909.0,3882.0
2018-04-24 22:37:14.000,rb1805,3882.0,0.0,0.0,1.0,3884.0,1.0,3882.0,12.0,3909.0,3882.0
2018-04-24 22:37:14.500,rb1805,3882.0,0.0,0.0,1.0,3884.0,1.0,3882.0,17.0,3909.0,3882.0
2018-04-24 22:37:15.000,rb1805,3882.0,0.0,0.0,1.0,3884.0,1.0,3882.0,17.0,3909.0,3882.0
2018-04-24 22:37:15.500,rb1805,3882.0,0.0,0.0,1.0,3884.0,1.0,3883.0,1.0,3909.0,3882.0
2018-04-24 22:37:16.000,rb1805,3884.0,2.0,77680.0,1.0,3884.0,12.0,3883.0,1.0,3909.0,3882.0
2018-04-24 22:37:16.500,rb1805,3884.0,0.0,0.0,1.0,3884.0,12.0,3883.0,1.0,3909.0,3882.0
2018-04-24 22:37:17.000,rb1805,3884.0,0.0,0.0,1.0,3884.0,12.0,3883.0,1.0,3909.0,3882.0
2018-04-24 22:37:17.500,rb1805,3884.0,0.0,0.0,1.0,3884.0,12.0,3883.0,1.0,3909.0,3882.0
2018-04-24 22:37:18.000,rb1805,3884.0,0.0,0.0,1.0,3884.0,12.0,3883.0,1.0,3909.0,3882.0
2018-04-24 22:37:18.500,rb1805,3884.0,2.0,77680.0,1.0,3884.0,11.0,3883.0,6.0,3909.0,3882.0
2018-04-24 22:37:19.000,rb1805,3884.0,0.0,0.0,1.0,3884.0,11.0,3883.0,1.0,3909.0,3882.0
2018-04-24 22:37:19.500,rb1805,3884.0,0.0,0.0,1.0,3884.0,11.0,3883.0,1.0,3909.0,3882.0
2018-04-24 22:37:20.000,rb1805,3884.0,2.0,77680.0,1.0,3884.0,11.0,3883.0,3.0,3909.0,3882.0
2018-04-24 22:37:20.500,rb1805,3884.0,0.0,0.0,1.0,3884.0,11.0,3883.0,3.0,3909.0,3882.0
2018-04-24 22:37:21.000,rb1805,3884.0,0.0,0.0,1.0,3884.0,11.0,3883.0,3.0,3909.0,3882.0
2018-04-24 22:37:21.500,rb1805,3883.0,8.0,310660.0,1.0,3883.0,22.0,3882.0,23.0,3909.0,3882.0
2018-04-24 22:37:22.000,rb1805,3883.0,0.0,0.0,1.0,3883.0,22.0,3882.0,23.0,3909.0,3882.0
2018-04-24 22:37:22.500,rb1805,3883.0,0.0,0.0,1.0,3883.0,22.0,3882.0,23.0,3909.0,3882.0
2018-04-24 22:37:23.000,rb1805,3883.0,0.0,0.0,1.0,3883.0,30.0,3882.0,23.0,3909.0,3882.0
2018-04-24 22:37:23.500,rb1805,3883.0,0.0,0.0,1.0,3883.0,30.0,3882.0,23.0,3909.0,3882.0
2018-04-24 22:37:24.000,rb1805,3883.0,0.0,0.0,1.0,3883.0,30.0,3882.0,25.0,3909.0,3882.0
2018-04-24 22:37:24.500,rb1805,3883.0,2.0,77660.0,1.0,3883.0,29.0,3882.0,25.0,3909.0,3882.0
2018-04-24 22:37:25.000,rb1805,3882.0,4.0,155280.0,1.0,3883.0,30.0,3882.0,25.0,3909.0,3882.0
2018-04-24 22:37:25.500,rb1805,3882.0,0.0,0.0,1.0,3883.0,30.0,3882.0,27.0,3909.0,3882.0
2018-04-24 22:37:26.000,rb1805,3882.0,0.0,0.0,1.0,3883.0,30.0,3882.0,27.0,3909.0,3882.0
2018-04-24 22:37:26.500,rb1805,3882.0,0.0,0.0,1.0,3883.0,30.0,3882.0,28.0,3909.0,3882.0
2018-04-24 22:37:27.000,rb1805,3882.0,0.0,0.0,1.0,3883.0,30.0,3882.0,28.0,3909.0,3882.0
2018-04-24 22:37:27.500,rb1805,3882.0,0.0,0.0,1.0,3883.0,30.0,3882.0,28.0,3909.0,3882.0
2018-04-24 22:37:28.000,rb1805,3882.0,0.0,0.0,1.0,3883.0,30.0,3882.0,28.0,3909.0,3882.0
2018-04-24 22:37:28.500,rb1805,3882.0,0.0,0.0,1.0,3883.0,30.0,3882.0,28.0,3909.0,3882.0
2018-04-24 22:37:29.000,rb1805,3882.0,0.0,0.0,1.0,3883.0,30.0,3882.0,28.0,3909.0,3882.0
2018-04-24 22:37:29.500,rb1805,3882.0,0.0,0.0,1.0,3883.0,30.0,3882.0,29.0,3909.0,3882.0
2018-04-24 22:37:30.000,rb1805,3883.0,6.0,232980.0,1.0,3883.0,27.0,3882.0,29.0,3909.0,3882.0
2018-04-24 22:37:30.500,rb1805,3883.0,2.0,77660.0,1.0,3883.0,26.0,3882.0,33.0,3909.0,3882.0
2018-04-24 22:37:31.000,rb1805,3883.0,0.0,0.0,1.0,3883.0,26.0,3882.0,31.0,3909.0,3882.0
2018-04-24 22:37:31.500,rb1805,3883.0,6.0,232980.0,1.0,3883.0,43.0,3882.0,32.0,3909.0,3882.0
2018-04-24 22:37:32.000,rb1805,3883.0,0.0,0.0,1.0,3883.0,43.0,3882.0,33.0,3909.0,3882.0
2018-04-24 22:37:32.500,rb1805,3883.0,0.0,0.0,1.0,3883.0,43.0,3882.0,34.0,3909.0,3882.0
2018-04-24 22:37:33.000,rb1805,3882.0,4.0,155280.0,1.0,3883.0,48.0,3882.0,32.0,3909.0,3882.0
2018-04-24 22:37:33.500,rb1805,3882.0,0.0,0.0,1.0,3883.0,48.0,3882.0,33.0,3909.0,3882.0
2018-04-24 22:37:34.000,rb1805,3882.0,0.0,0.0,1.0,3883.0,48.0,3882.0,33.0,3909.0,3882.0
2018-04-24 22:37:34.500,rb1805,3882.0,0.0,0.0,1.0,3883.0,48.0,3882.0,29.0,3909.0,3882.0
2018-04-24 22:37:35.000,rb1805,3882.0,0.0,0.0,1.0,3883.0,48.0,3882.0,29.0,3909.0,3882.0
2018-04-24 22:37:35.500,rb1805,3882.0,0.0,0.0,1.0,3883.0,48.0,3882.0,29.0,3909.0,3882.0
2018-04-24 22:37:36.000,rb1805,3882.0,0.0,0.0,1.0,3883.0,49.0,3882.0,30.0,3909.0,3882.0
2018-04-24 22:37:36.500,rb1805,3883.0,2.0,77660.0,1.0,3883.0,49.0,3882.0,30.0,3909.0,3882.0
2018-04-24 22:37:37.000,rb1805,3883.0,0.0,0.0,1.0,3883.0,49.0,3882.0,30.0,3909.0,3882.0
2018-04-24 22:37:37.500,rb1805,3883.0,0.0,0.0,1.0,3883.0,49.0,3882.0,30.0,3909.0,3882.0
2018-04-24 22:37:38.000,rb1805,3883.0,0.0,0.0,1.0,3883.0,49.0,3882.0,30.0,3909.0,3882.0
2018-04-24 22:37:38.500,rb1805,3883.0,0.0,0.0,1.0,3883.0,49.0,3882.0,30.0,3909.0,3882.0
2018-04-24 22:37:39.000,rb1805,3883.0,0.0,0.0,1.0,3883.0,49.0,3882.0,26.0,3909.0,3882.0
2018-04-24 22:37:39.500,rb1805,3883.0,0.0,0.0,1.0,3883.0,51.0,3882.0,21.0,3909.0,3882.0
2018-04-24 22:37:40.000,rb1805,3883.0,0.0,0.0,1.0,3883.0,51.0,3882.0,21.0,3909.0,3882.0
2018-04-24 22:37:40.500,rb1805,3883.0,0.0,0.0,1.0,3883.0,51.0,3882.0,22.0,3909.0,3882.0
2018-04-24 22:37:41.000,rb1805,3882.0,44.0,1708080.0,1.0,3882.0,88.0,3881.0,70.0,3909.0,3882.0
2018-04-24 22:37:41.500,rb1805,3882.0,0.0,0.0,1.0,3882.0,88.0,3881.0,70.0,3909.0,3882.0
2018-04-24 22:37:42.000,rb1805,3882.0,2.0,77640.0,1.0,3882.0,87.0,3881.0,79.0,3909.0,3882.0
2018-04-24 22:37:42.500,rb1805,3882.0,4.0,155280.0,1.0,3882.0,85.0,3881.0,79.0,3909.0,3882.0
2018-04-24 22:37:43.000,rb1805,3882.0,36.0,1397520.0,1.0,3882.0,67.0,3881.0,79.0,3909.0,3882.0
2018-04-24 22:37:43.500,rb1805,3882.0,2.0,77640.0,1.0,3882.0,66.0,3881.0,79.0,3909.0,3882.0
2018-04-24 22:37:44.000,rb1805,3882.0,2.0,77640.0,1.0,3882.0,65.0,3881.0,79.0,3909.0,3882.0
2018-04-24 22:37:44.500,rb1805,3882.0,2.0,77640.0,1.0,3882.0,64.0,3881.0,79.0,3909.0,3882.0
2018-04-24 22:37:45.000,rb1805,3882.0,2.0,77640.0,1.0,3882.0,63.0,3881.0,79.0,3909.0,3882.0
