,Code,Price,volume,Turover,Flag,Askprice0,Askvolume0,Bidprice0,Bidvolume0,HighestPrice,LowestPrice
2018-04-26 22:43:25.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,62.0,3926.0,10.0,3930.0,3913.0
2018-04-26 22:43:26.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,62.0,3926.0,10.0,3930.0,3913.0
2018-04-26 22:43:26.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,62.0,3926.0,10.0,3930.0,3913.0
2018-04-26 22:43:27.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,62.0,3926.0,10.0,3930.0,3913.0
2018-04-26 22:43:27.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,62.0,3926.0,10.0,3930.0,3913.0
2018-04-26 22:43:28.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,60.0,3926.0,10.0,3930.0,3913.0
2018-04-26 22:43:28.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,60.0,3926.0,10.0,3930.0,3913.0
2018-04-26 22:43:29.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,60.0,3926.0,10.0,3930.0,3913.0
2018-04-26 22:43:29.500,rb1805,3926.0,6.0,235560.0,1.0,3927.0,60.0,3926.0,7.0,3930.0,3913.0
2018-04-26 22:43:30.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,60.0,3926.0,7.0,3930.0,3913.0
2018-04-26 22:43:30.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,60.0,3926.0,7.0,3930.0,3913.0
2018-04-26 22:43:31.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,60.0,3926.0,7.0,3930.0,3913.0
2018-04-26 22:43:31.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,60.0,3926.0,7.0,3930.0,3913.0
2018-04-26 22:43:32.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,60.0,3926.0,7.0,3930.0,3913.0
2018-04-26 22:43:32.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,60.0,3926.0,7.0,3930.0,3913.0
2018-04-26 22:43:33.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,60.0,3926.0,7.0,3930.0,3913.0
2018-04-26 22:43:33.500,rb1805,3927.0,4.0,157080.0,1.0,3927.0,58.0,3926.0,7.0,3930.0,3913.0
2018-04-26 22:43:34.000,rb1805,3926.0,2.0,78520.0,1.0,3927.0,58.0,3926.0,6.0,3930.0,3913.0
2018-04-26 22:43:34.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,58.0,3926.0,6.0,3930.0,3913.0
2018-04-26 22:43:35.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,58.0,3926.0,6.0,3930.0,3913.0
2018-04-26 22:43:35.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,58.0,3926.0,6.0,3930.0,3913.0
2018-04-26 22:43:36.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,58.0,3926.0,6.0,3930.0,3913.0
2018-04-26 22:43:36.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,58.0,3926.0,6.0,3930.0,3913.0
2018-04-26 22:43:37.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,58.0,3926.0,7.0,3930.0,3913.0
2018-04-26 22:43:37.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,58.0,3926.0,7.0,3930.0,3913.0
2018-04-26 22:43:38.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,58.0,3926.0,7.0,3930.0,3913.0
2018-04-26 22:43:38.500,rb1805,3927.0,20.0,785400.0,1.0,3927.0,48.0,3926.0,7.0,3930.0,3913.0
2018-04-26 22:43:39.000,rb1805,3926.0,2.0,78520.0,1.0,3927.0,48.0,3926.0,9.0,3930.0,3913.0
2018-04-26 22:43:39.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,13.0,3930.0,3913.0
2018-04-26 22:43:40.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,13.0,3930.0,3913.0
2018-04-26 22:43:40.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,13.0,3930.0,3913.0
2018-04-26 22:43:41.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,13.0,3930.0,3913.0
2018-04-26 22:43:41.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,13.0,3930.0,3913.0
2018-04-26 22:43:42.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,13.0,3930.0,3913.0
2018-04-26 22:43:42.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,13.0,3930.0,3913.0
2018-04-26 22:43:43.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,13.0,3930.0,3913.0
2018-04-26 22:43:43.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,13.0,3930.0,3913.0
2018-04-26 22:43:44.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,13.0,3930.0,3913.0
2018-04-26 22:43:44.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,13.0,3930.0,3913.0
2018-04-26 22:43:45.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,13.0,3930.0,3913.0
2018-04-26 22:43:45.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,13.0,3930.0,3913.0
2018-04-26 22:43:46.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,13.0,3930.0,3913.0
2018-04-26 22:43:46.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,13.0,3930.0,3913.0
2018-04-26 22:43:47.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,13.0,3930.0,3913.0
2018-04-26 22:43:47.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:43:48.000,rb1805,3927.0,24.0,942480.0,1.0,3927.0,36.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:43:48.500,rb1805,3927.0,2.0,78540.0,1.0,3927.0,35.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:43:49.000,rb1805,3927.0,0.0,0.0,1.0,3927.0,35.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:43:49.500,rb1805,3927.0,0.0,0.0,1.0,3927.0,35.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:43:50.000,rb1805,3927.0,0.0,0.0,1.0,3927.0,35.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:43:50.500,rb1805,3927.0,0.0,0.0,1.0,3927.0,35.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:43:51.000,rb1805,3927.0,0.0,0.0,1.0,3927.0,35.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:43:51.500,rb1805,3927.0,0.0,0.0,1.0,3927.0,35.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:43:52.000,rb1805,3927.0,0.0,0.0,1.0,3927.0,35.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:43:52.500,rb1805,3927.0,0.0,0.0,1.0,3927.0,35.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:43:53.000,rb1805,3927.0,0.0,0.0,1.0,3927.0,35.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:43:53.500,rb1805,3927.0,0.0,0.0,1.0,3927.0,35.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:43:54.000,rb1805,3927.0,0.0,0.0,1.0,3927.0,35.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:43:54.500,rb1805,3927.0,0.0,0.0,1.0,3927.0,35.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:43:55.000,rb1805,3927.0,0.0,0.0,1.0,3927.0,36.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:43:55.500,rb1805,3927.0,0.0,0.0,1.0,3927.0,36.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:43:56.000,rb1805,3927.0,0.0,0.0,1.0,3927.0,36.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:43:56.500,rb1805,3927.0,0.0,0.0,1.0,3927.0,36.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:43:57.000,rb1805,3927.0,0.0,0.0,1.0,3927.0,36.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:43:57.500,rb1805,3927.0,0.0,0.0,1.0,3927.0,36.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:43:58.000,rb1805,3927.0,0.0,0.0,1.0,3927.0,36.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:43:58.500,rb1805,3927.0,0.0,0.0,1.0,3927.0,36.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:43:59.000,rb1805,3927.0,0.0,0.0,1.0,3927.0,36.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:43:59.500,rb1805,3927.0,0.0,0.0,1.0,3927.0,36.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:44:00.000,rb1805,3927.0,0.0,0.0,1.0,3927.0,36.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:44:00.500,rb1805,3927.0,0.0,0.0,1.0,3927.0,36.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:44:01.000,rb1805,3927.0,0.0,0.0,1.0,3927.0,36.0,3926.0,18.0,3930.0,3913.0
2018-04-26 22:44:01.500,rb1805,3926.0,2.0,78520.0,1.0,3927.0,36.0,3926.0,17.0,3930.0,3913.0
2018-04-26 22:44:02.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,36.0,3926.0,17.0,3930.0,3913.0
2018-04-26 22:44:02.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,46.0,3926.0,17.0,3930.0,3913.0
2018-04-26 22:44:03.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,46.0,3926.0,17.0,3930.0,3913.0
2018-04-26 22:44:03.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,17.0,3930.0,3913.0
2018-04-26 22:44:04.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,17.0,3930.0,3913.0
2018-04-26 22:44:04.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,17.0,3930.0,3913.0
2018-04-26 22:44:05.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,17.0,3930.0,3913.0
2018-04-26 22:44:05.500,rb1805,3926.0,2.0,78520.0,1.0,3927.0,48.0,3926.0,16.0,3930.0,3913.0
2018-04-26 22:44:06.000,rb1805,3926.0,2.0,78520.0,1.0,3927.0,48.0,3926.0,15.0,3930.0,3913.0
2018-04-26 22:44:06.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,15.0,3930.0,3913.0
2018-04-26 22:44:07.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,15.0,3930.0,3913.0
2018-04-26 22:44:07.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,15.0,3930.0,3913.0
2018-04-26 22:44:08.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,15.0,3930.0,3913.0
2018-04-26 22:44:08.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,10.0,3930.0,3913.0
2018-04-26 22:44:09.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,10.0,3930.0,3913.0
2018-04-26 22:44:09.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,10.0,3930.0,3913.0
2018-04-26 22:44:10.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,10.0,3930.0,3913.0
2018-04-26 22:44:10.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,10.0,3930.0,3913.0
2018-04-26 22:44:11.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,10.0,3930.0,3913.0
2018-04-26 22:44:11.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,10.0,3930.0,3913.0
2018-04-26 22:44:12.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,10.0,3930.0,3913.0
2018-04-26 22:44:12.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,10.0,3930.0,3913.0
2018-04-26 22:44:13.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,10.0,3930.0,3913.0
2018-04-26 22:44:13.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,10.0,3930.0,3913.0
2018-04-26 22:44:14.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,10.0,3930.0,3913.0
2018-04-26 22:44:14.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,10.0,3930.0,3913.0
2018-04-26 22:44:15.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,10.0,3930.0,3913.0
2018-04-26 22:44:15.500,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,10.0,3930.0,3913.0
2018-04-26 22:44:16.000,rb1805,3926.0,0.0,0.0,1.0,3927.0,48.0,3926.0,10.0,3930.0,3913.0
2018-04-26 22:44:16.500,rb1805,3927.0,62.0,2434520.0,1.0,3927.0,28.0,3925.0,19.0,3930.0,3913.0
2018-04-26 22:44:17.000,rb1805,3927.0,0.0,0.0,1.0,3927.0,28.0,3925.0,15.0,3930.0,3913.0
2018-04-26 22:44:17.500,rb1805,3927.0,0.0,0.0,1.0,3926.0,3.0,3925.0,12.0,3930.0,3913.0
2018-04-26 22:44:18.000,rb1805,3927.0,0.0,0.0,1.0,3926.0,14.0,3925.0,12.0,3930.0,3913.0
2018-04-26 22:44:18.500,rb1805,3927.0,0.0,0.0,1.0,3926.0,14.0,3925.0,12.0,3930.0,3913.0
2018-04-26 22:44:19.000,rb1805,3927.0,0.0,0.0,1.0,3926.0,14.0,3925.0,12.0,3930.0,3913.0
2018-04-26 22:44:19.500,rb1805,3927.0,0.0,0.0,1.0,3926.0,14.0,3925.0,12.0,3930.0,3913.0
2018-04-26 22:44:20.000,rb1805,3927.0,0.0,0.0,1.0,3926.0,14.0,3925.0,12.0,3930.0,3913.0
2018-04-26 22:44:20.500,rb1805,3925.0,2.0,78500.0,1.0,3926.0,14.0,3925.0,11.0,3930.0,3913.0
2018-04-26 22:44:21.000,rb1805,3925.0,0.0,0.0,1.0,3926.0,14.0,3925.0,11.0,3930.0,3913.0
2018-04-26 22:44:21.500,rb1805,3925.0,0.0,0.0,1.0,3926.0,14.0,3925.0,6.0,3930.0,3913.0
2018-04-26 22:44:22.000,rb1805,3925.0,0.0,0.0,1.0,3926.0,14.0,3925.0,3.0,3930.0,3913.0
2018-04-26 22:44:22.500,rb1805,3925.0,0.0,0.0,1.0,3926.0,14.0,3925.0,3.0,3930.0,3913.0
2018-04-26 22:44:23.000,rb1805,3925.0,0.0,0.0,1.0,3926.0,14.0,3925.0,3.0,3930.0,3913.0
2018-04-26 22:44:23.500,rb1805,3925.0,0.0,0.0,1.0,3926.0,14.0,3925.0,3.0,3930.0,3913.0
2018-04-26 22:44:24.000,rb1805,3925.0,0.0,0.0,1.0,3926.0,14.0,3925.0,3.0,3930.0,3913.0
2018-04-26 22:44:24.500,rb1805,3925.0,0.0,0.0,1.0,3926.0,14.0,3925.0,3.0,3930.0,3913.0
2018-04-26 22:44:25.000,rb1805,3925.0,6.0,235500.0,1.0,3926.0,14.0,3924.0,16.0,3930.0,3913.0
2018-04-26 22:44:25.500,rb1805,3925.0,0.0,0.0,1.0,3926.0,14.0,3924.0,16.0,3930.0,3913.0
2018-04-26 22:44:26.000,rb1805,3925.0,0.0,0.0,1.0,3925.0,3.0,3924.0,16.0,3930.0,3913.0
2018-04-26 22:44:26.500,rb1805,3925.0,2.0,78500.0,1.0,3925.0,2.0,3924.0,16.0,3930.0,3913.0
2018-04-26 22:44:27.000,rb1805,3925.0,0.0,0.0,1.0,3925.0,6.0,3924.0,16.0,3930.0,3913.0
2018-04-26 22:44:27.500,rb1805,3925.0,0.0,0.0,1.0,3925.0,9.0,3924.0,16.0,3930.0,3913.0
2018-04-26 22:44:28.000,rb1805,3925.0,0.0,0.0,1.0,3925.0,9.0,3924.0,16.0,3930.0,3913.0
2018-04-26 22:44:28.500,rb1805,3925.0,0.0,0.0,1.0,3925.0,9.0,3924.0,15.0,3930.0,3913.0
2018-04-26 22:44:29.000,rb1805,3925.0,0.0,0.0,1.0,3925.0,9.0,3924.0,15.0,3930.0,3913.0
2018-04-26 22:44:29.500,rb1805,3925.0,0.0,0.0,1.0,3925.0,9.0,3924.0,15.0,3930.0,3913.0
2018-04-26 22:44:30.000,rb1805,3925.0,0.0,0.0,1.0,3925.0,9.0,3924.0,15.0,3930.0,3913.0
2018-04-26 22:44:30.500,rb1805,3925.0,2.0,78500.0,1.0,3925.0,8.0,3924.0,15.0,3930.0,3913.0
2018-04-26 22:44:31.000,rb1805,3925.0,0.0,0.0,1.0,3925.0,8.0,3924.0,15.0,3930.0,3913.0
2018-04-26 22:44:31.500,rb1805,3925.0,0.0,0.0,1.0,3925.0,8.0,3924.0,15.0,3930.0,3913.0
2018-04-26 22:44:32.000,rb1805,3925.0,10.0,392500.0,1.0,3925.0,3.0,3924.0,15.0,3930.0,3913.0
2018-04-26 22:44:32.500,rb1805,3925.0,0.0,0.0,1.0,3925.0,2.0,3924.0,19.0,3930.0,3913.0
2018-04-26 22:44:33.000,rb1805,3925.0,0.0,0.0,1.0,3926.0,13.0,3924.0,23.0,3930.0,3913.0
2018-04-26 22:44:33.500,rb1805,3925.0,0.0,0.0,1.0,3926.0,13.0,3924.0,23.0,3930.0,3913.0
2018-04-26 22:44:34.000,rb1805,3925.0,0.0,0.0,1.0,3926.0,13.0,3924.0,23.0,3930.0,3913.0
2018-04-26 22:44:34.500,rb1805,3925.0,0.0,0.0,1.0,3926.0,13.0,3924.0,23.0,3930.0,3913.0
2018-04-26 22:44:35.000,rb1805,3925.0,0.0,0.0,1.0,3926.0,13.0,3924.0,23.0,3930.0,3913.0
2018-04-26 22:44:35.500,rb1805,3925.0,0.0,0.0,1.0,3926.0,13.0,3924.0,23.0,3930.0,3913.0
2018-04-26 22:44:36.000,rb1805,3925.0,0.0,0.0,1.0,3926.0,13.0,3924.0,23.0,3930.0,3913.0
2018-04-26 22:44:36.500,rb1805,3925.0,0.0,0.0,1.0,3926.0,13.0,3924.0,23.0,3930.0,3913.0
2018-04-26 22:44:37.000,rb1805,3925.0,0.0,0.0,1.0,3926.0,13.0,3924.0,23.0,3930.0,3913.0
2018-04-26 22:44:37.500,rb1805,3925.0,0.0,0.0,1.0,3926.0,13.0,3924.0,23.0,3930.0,3913.0
2018-04-26 22:44:38.000,rb1805,3925.0,0.0,0.0,1.0,3926.0,13.0,3924.0,23.0,3930.0,3913.0
2018-04-26 22:44:38.500,rb1805,3925.0,0.0,0.0,1.0,3926.0,13.0,3924.0,23.0,3930.0,3913.0
2018-04-26 22:44:39.000,rb1805,3925.0,0.0,0.0,1.0,3926.0,13.0,3924.0,23.0,3930.0,3913.0
2018-04-26 22:44:39.500,rb1805,3925.0,0.0,0.0,1.0,3926.0,13.0,3924.0,28.0,3930.0,3913.0
2018-04-26 22:44:40.000,rb1805,3925.0,0.0,0.0,1.0,3926.0,13.0,3924.0,28.0,3930.0,3913.0
2018-04-26 22:44:40.500,rb1805,3925.0,0.0,0.0,1.0,3926.0,13.0,3924.0,28.0,3930.0,3913.0
2018-04-26 22:44:41.000,rb1805,3925.0,0.0,0.0,1.0,3926.0,13.0,3924.0,28.0,3930.0,3913.0
2018-04-26 22:44:41.500,rb1805,3924.0,8.0,313920.0,1.0,3926.0,13.0,3924.0,24.0,3930.0,3913.0
2018-04-26 22:44:42.000,rb1805,3924.0,2.0,78480.0,1.0,3926.0,13.0,3924.0,23.0,3930.0,3913.0
2018-04-26 22:44:42.500,rb1805,3924.0,0.0,0.0,1.0,3926.0,13.0,3924.0,23.0,3930.0,3913.0
2018-04-26 22:44:43.000,rb1805,3924.0,0.0,0.0,1.0,3926.0,13.0,3924.0,23.0,3930.0,3913.0
2018-04-26 22:44:43.500,rb1805,3924.0,0.0,0.0,1.0,3926.0,13.0,3924.0,23.0,3930.0,3913.0
2018-04-26 22:44:44.000,rb1805,3924.0,0.0,0.0,1.0,3926.0,13.0,3924.0,23.0,3930.0,3913.0
2018-04-26 22:44:44.500,rb1805,3924.0,0.0,0.0,1.0,3926.0,13.0,3924.0,23.0,3930.0,3913.0
2018-04-26 22:44:45.000,rb1805,3924.0,0.0,0.0,1.0,3926.0,13.0,3924.0,23.0,3930.0,3913.0
2018-04-26 22:44:45.500,rb1805,3924.0,0.0,0.0,1.0,3926.0,13.0,3924.0,23.0,3930.0,3913.0
2018-04-26 22:44:46.000,rb1805,3924.0,0.0,0.0,1.0,3926.0,13.0,3925.0,8.0,3930.0,3913.0
2018-04-26 22:44:46.500,rb1805,3924.0,0.0,0.0,1.0,3926.0,13.0,3925.0,19.0,3930.0,3913.0
2018-04-26 22:44:47.000,rb1805,3924.0,0.0,0.0,1.0,3926.0,10.0,3925.0,19.0,3930.0,3913.0
2018-04-26 22:44:47.500,rb1805,3924.0,0.0,0.0,1.0,3926.0,10.0,3925.0,19.0,3930.0,3913.0
2018-04-26 22:44:48.000,rb1805,3924.0,0.0,0.0,1.0,3926.0,10.0,3925.0,19.0,3930.0,3913.0
2018-04-26 22:44:48.500,rb1805,3924.0,0.0,0.0,1.0,3926.0,10.0,3925.0,19.0,3930.0,3913.0
2018-04-26 22:44:49.000,rb1805,3924.0,0.0,0.0,1.0,3926.0,10.0,3925.0,19.0,3930.0,3913.0
2018-04-26 22:44:49.500,rb1805,3924.0,0.0,0.0,1.0,3926.0,10.0,3925.0,19.0,3930.0,3913.0
2018-04-26 22:44:50.000,rb1805,3924.0,0.0,0.0,1.0,3926.0,10.0,3925.0,19.0,3930.0,3913.0
2018-04-26 22:44:50.500,rb1805,3924.0,0.0,0.0,1.0,3926.0,10.0,3925.0,19.0,3930.0,3913.0
2018-04-26 22:44:51.000,rb1805,3924.0,0.0,0.0,1.0,3926.0,11.0,3925.0,19.0,3930.0,3913.0
2018-04-26 22:44:51.500,rb1805,3924.0,0.0,0.0,1.0,3926.0,13.0,3925.0,19.0,3930.0,3913.0
2018-04-26 22:44:52.000,rb1805,3924.0,0.0,0.0,1.0,3926.0,14.0,3925.0,19.0,3930.0,3913.0
2018-04-26 22:44:52.500,rb1805,3924.0,0.0,0.0,1.0,3926.0,14.0,3925.0,19.0,3930.0,3913.0
2018-04-26 22:44:53.000,rb1805,3924.0,0.0,0.0,1.0,3926.0,14.0,3925.0,19.0,3930.0,3913.0
2018-04-26 22:44:53.500,rb1805,3924.0,0.0,0.0,1.0,3926.0,14.0,3925.0,19.0,3930.0,3913.0
2018-04-26 22:44:54.000,rb1805,3924.0,0.0,0.0,1.0,3926.0,14.0,3925.0,19.0,3930.0,3913.0
2018-04-26 22:44:54.500,rb1805,3924.0,0.0,0.0,1.0,3926.0,14.0,3925.0,19.0,3930.0,3913.0
2018-04-26 22:44:55.000,rb1805,3924.0,0.0,0.0,1.0,3926.0,14.0,3925.0,19.0,3930.0,3913.0
2018-04-26 22:44:55.500,rb1805,3924.0,0.0,0.0,1.0,3926.0,14.0,3925.0,19.0,3930.0,3913.0
2018-04-26 22:44:56.000,rb1805,3924.0,0.0,0.0,1.0,3926.0,14.0,3925.0,19.0,3930.0,3913.0
2018-04-26 22:44:56.500,rb1805,3924.0,0.0,0.0,1.0,3926.0,14.0,3925.0,19.0,3930.0,3913.0
2018-04-26 22:44:57.000,rb1805,3925.0,2.0,78500.0,1.0,3926.0,14.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:44:57.500,rb1805,3926.0,2.0,78520.0,1.0,3926.0,13.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:44:58.000,rb1805,3926.0,0.0,0.0,1.0,3926.0,10.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:44:58.500,rb1805,3926.0,0.0,0.0,1.0,3926.0,10.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:44:59.000,rb1805,3926.0,0.0,0.0,1.0,3926.0,10.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:44:59.500,rb1805,3926.0,0.0,0.0,1.0,3926.0,10.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:45:00.000,rb1805,3926.0,0.0,0.0,1.0,3926.0,10.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:45:00.500,rb1805,3926.0,0.0,0.0,1.0,3926.0,10.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:45:01.000,rb1805,3926.0,0.0,0.0,1.0,3926.0,10.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:45:01.500,rb1805,3926.0,0.0,0.0,1.0,3926.0,10.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:45:02.000,rb1805,3926.0,0.0,0.0,1.0,3926.0,10.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:45:02.500,rb1805,3926.0,0.0,0.0,1.0,3926.0,10.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:45:03.000,rb1805,3926.0,0.0,0.0,1.0,3926.0,11.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:45:03.500,rb1805,3926.0,0.0,0.0,1.0,3926.0,11.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:45:04.000,rb1805,3926.0,0.0,0.0,1.0,3926.0,11.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:45:04.500,rb1805,3926.0,0.0,0.0,1.0,3926.0,13.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:45:05.000,rb1805,3926.0,0.0,0.0,1.0,3926.0,14.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:45:05.500,rb1805,3926.0,0.0,0.0,1.0,3926.0,14.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:45:06.000,rb1805,3926.0,0.0,0.0,1.0,3926.0,14.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:45:06.500,rb1805,3926.0,0.0,0.0,1.0,3926.0,14.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:45:07.000,rb1805,3926.0,2.0,78520.0,1.0,3926.0,13.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:45:07.500,rb1805,3926.0,0.0,0.0,1.0,3926.0,16.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:45:08.000,rb1805,3926.0,0.0,0.0,1.0,3926.0,16.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:45:08.500,rb1805,3926.0,0.0,0.0,1.0,3926.0,16.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:45:09.000,rb1805,3926.0,0.0,0.0,1.0,3926.0,16.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:45:09.500,rb1805,3926.0,0.0,0.0,1.0,3926.0,16.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:45:10.000,rb1805,3926.0,0.0,0.0,1.0,3926.0,16.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:45:10.500,rb1805,3926.0,0.0,0.0,1.0,3926.0,16.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:45:11.000,rb1805,3926.0,0.0,0.0,1.0,3926.0,16.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:45:11.500,rb1805,3926.0,0.0,0.0,1.0,3926.0,16.0,3925.0,18.0,3930.0,3913.0
2018-04-26 22:45:12.000,rb1805,3926.0,0.0,0.0,1.0,3926.0,16.0,3925.0,18.0,3930.0,3913.0
